pl.p,IBRA,IBRAsub,planting,age,establishment,aridity.index,carbon,clay,elevation.relief,elevation,nitrogen,phosphorus,ph,prec.annual,prec.season,prescott,sand,silt,slope,soil.depth,solar.annual,tmax.annual,tmin.annual,TWI,tot.ag.mass,biomass.area,plant.count,density,rare.rich,rare.rich.se,alpha,SLA.cwm,WD.cwm,SM.cwm,MH.cwm,MH.FRr,SLA.FRr,SM.FRr,WD.FRr,SLA.FEs,WD.FEs,SM.FEs,MH.FEs,MH.FDs,SLA.FDs,SM.FDs,WD.FDs,FRv,FEm,FDm,log.age,log.aridity.index,log.prec.annual,log.prescott,log.density,best.cluster,mass.per.year
848,SEH,SEH06,333,10,DS,0.557784915,3.5407385826,16.5624205271,25.5525512695,597,0.1340359127,0.0305559983,4.7612514496,695,12,0.7022901773,58.0844777425,15.8942750295,2.6242933273,0.8606442213,17.1000969732,19.5416666667,6.4083333333,8.9135398865,1839.385414,45984.63535,95,2375,10.4929781447,1.3533066166,15,3.1096927459,1.8009653688,0.5286031821,-0.3023827497,2.5812984955,1.2816029656,4.8011253752,0.3729177939,0.3904071866,0.4937662404,0.6228229094,0.4697548665,0.3976921377,0.1755327045,0.2326858273,0.419854708,5.8962242725,0.5641714967,0.740455849,2.302585093,-0.583781848,6.5439118456,-0.3534086023,7.7727527165,4,1.5257222336
849,SEH,SEH06,333,10,DS,0.557784915,3.5407385826,16.5624205271,25.5525512695,597,0.1340359127,0.0305559983,4.7612514496,695,12,0.7022901773,58.0844777425,15.8942750295,2.6242933273,0.8606442213,17.1000969732,19.5416666667,6.4083333333,8.9135398865,1277.471127,31936.778175,252,6300,9.3727941327,1.4837723408,19,3.1529310639,1.7372804403,0.5607977605,-0.3050316964,2.5812984955,1.0885767182,4.4809126932,0.4603629511,0.3064274107,0.5108897503,0.3516510229,0.3425871954,0.111448588,0.0970522321,0.2493139024,0.3401040226,13.0125446652,0.4858887945,0.5722333467,2.302585093,-0.583781848,6.5439118456,-0.3534086023,8.7483049124,4,1.1611731735
850,SEH,SEH06,333,10,DS,0.557784915,3.5407385826,16.5624205271,25.5525512695,597,0.1340359127,0.0305559983,4.7612514496,695,12,0.7022901773,58.0844777425,15.8942750295,2.6242933273,0.8606442213,17.1000969732,19.5416666667,6.4083333333,8.9135398865,1496.528211,37413.205275,153,3825,9.8756142058,1.598416764,19,3.198234824,1.7835135549,0.7276397874,-0.3248162449,2.5812984955,1.2816029656,4.8011253752,0.4603629511,0.3103709066,0.3721208584,0.5018954219,0.4025348859,0.2228971759,0.0930978138,0.1169520678,0.3401040226,11.488548285,0.6358914983,0.4644951791,2.302585093,-0.583781848,6.5439118456,-0.3534086023,8.2493137463,4,1.3194386313
851,SEH,SEH04,334,8,DS,1.1320197582,8.3740320206,30.0381298065,91.0641174316,269,0.2502060284,0.0291840788,4.559595267,1149,24,1.390306592,51.3627077738,15.3618116379,9.798122406,0.9816884995,14.6841959709,17.3333333333,7.5583333333,5.7314476967,21730.624178,NA,269,NA,6.2615756936,0.8020821457,8,2.6095617043,2.3830762574,0.8329283104,-0.6369131906,3.295836866,1.222169924,2.9070327906,0.9027808978,0.3217058989,0.3041136267,0.5080221869,0.4939594973,0.5502954486,0.0948870489,0.4835915446,0.016801723,0.6223526013,0.7357818679,0.7606578709,2.0794415417,0.1240034339,7.0466472778,0.3295242926,NA,4,NA
852,SEH,SEH04,334,8,DS,1.1320197582,8.3740320206,30.0381298065,91.0641174316,269,0.2502060284,0.0291840788,4.559595267,1149,24,1.390306592,51.3627077738,15.3618116379,9.798122406,0.9816884995,14.6841959709,17.3333333333,7.5583333333,5.7314476967,7548.615323,NA,212,NA,8.0992534265,0.7464538399,10,1.9170279339,2.4118760194,-0.1006997562,-0.5353248321,3.8066624898,1.5741969783,4.6841332298,0.1737671827,0.6199802282,0.6091320622,0.464156128,0.2664767793,0.3641758009,0.7607025285,0.2668345724,0.5663574507,1.7854392666,0.897182614,0.8169089185,2.0794415417,0.1240034339,7.0466472778,0.3295242926,NA,4,NA
853,SEH,SEH04,334,8,DS,1.1320197582,8.3740320206,30.0381298065,91.0641174316,269,0.2502060284,0.0291840788,4.559595267,1149,24,1.390306592,51.3627077738,15.3618116379,9.798122406,0.9816884995,14.6841959709,17.3333333333,7.5583333333,5.7314476967,1683.08728,NA,104,NA,3.4899599799,0.5049516117,4,1.9827652573,2.3714838625,-0.2491630298,-0.4201948812,1.2417131323,1.3088607018,5.068715127,0.2727136877,0.4036602064,0.5546333287,0.7740910824,0.5390845166,0.094855271,0.2827573465,0.547175751,1,1.3778913016,0.7111207033,0.9285177078,2.0794415417,0.1240034339,7.0466472778,0.3295242926,NA,4,NA
854,SEH,SEH04,334,8,DS,1.1320197582,8.3740320206,30.0381298065,91.0641174316,269,0.2502060284,0.0291840788,4.559595267,1149,24,1.390306592,51.3627077738,15.3618116379,9.798122406,0.9816884995,14.6841959709,17.3333333333,7.5583333333,5.7314476967,5661.852344,NA,118,NA,3.8792292766,0.3259266865,4,1.8672368623,2.502184644,-0.3607870133,-0.3769663485,2.1281126511,0.2167642914,2.5695881245,0.2758806634,0.5956361357,0.1208974589,0.589506534,0.5,0.3810560572,0.5185077834,0.3450241361,0.8675050597,2.3145084577,0.7173794133,0.8854380487,2.0794415417,0.1240034339,7.0466472778,0.3295242926,NA,4,NA
855,SEH,SEH04,334,8,DS,1.1320197582,8.3740320206,30.0381298065,91.0641174316,269,0.2502060284,0.0291840788,4.559595267,1149,24,1.390306592,51.3627077738,15.3618116379,9.798122406,0.9816884995,14.6841959709,17.3333333333,7.5583333333,5.7314476967,11758.0666,NA,86,NA,1.9999932993,0.0025885577,2,2.9452606056,2.4926667542,0.9831644495,-0.3584451276,2.1281126511,0.071111898,1.6830182017,0.2758806634,NA,NA,NA,NA,1,1,1,1,2.8284271247,0,0,2.0794415417,0.1240034339,7.0466472778,0.3295242926,NA,4,NA
856,SEH,SEH04,334,8,DS,1.1320197582,8.3740320206,30.0381298065,91.0641174316,269,0.2502060284,0.0291840788,4.559595267,1149,24,1.390306592,51.3627077738,15.3618116379,9.798122406,0.9816884995,14.6841959709,17.3333333333,7.5583333333,5.7314476967,7191.01705,NA,76,NA,2.9571545859,0.2025084802,3,2.5561471156,2.4130456964,0.5920254974,-0.4419509604,3.1135153092,0.8109084726,1.6830182017,0.291048938,0.1115103014,0.1643030032,0.3571624325,0.9077595254,0.6835080094,0.0876941115,1,0.9478841095,3.4242834831,0.7538270262,0.9484407099,2.0794415417,0.1240034339,7.0466472778,0.3295242926,NA,4,NA
857,WET,WET01,335,19,TS,1.2549394369,3.1004447937,26.385544459,5.1590461731,27,0.0946226542,0.0219882894,4.7678971291,1969,91,1.5813074112,53.9842974345,17.3974971771,0.0412115306,1.3030796051,18.4029793506,29.175,19.1583333333,11.1518344879,15967.111131,166324.07428125,60,625,7.9243112706,0.7415282557,9,3.5700958983,2.6492681877,4.7470472872,-0.5732924659,0.3703393061,1.2794104352,11.0129703268,0.5729381297,0.3528839746,0.5381345097,0.3231724464,0.4867894609,0.3605650019,0.1924568483,0.1534686359,0.4396157398,0.5753334068,0.6877441619,0.7153244483,2.9444389792,0.227087314,7.5852810786,0.4582519803,6.4377516497,8,2.1694991607
858,TSE,TSE01,336,15,TS,0.578209281,5.4780921936,20.7558581034,10.324798584,358,0.1529369727,0.0240237564,5.1726212502,536,13,0.7125710845,64.6602007548,13.2210054398,0.5403503776,0.9031562805,13.9529776667,15.3083333333,4.8583333333,8.9055643082,6916.439426,91005.7819210526,36,473.6842105263,3.9999840845,0.0039893864,4,3.3698505474,1.5621416818,1.2009508915,-0.4722570517,0.9623818391,0.6447356238,2.0761970703,0.0948175506,0.9094155577,0.6754027095,0.7437208514,0.8745276639,0.7035264126,0.7211482089,0.5186604767,0.6946217424,0.2091055638,0.9113445312,0.7177517091,2.7080502011,-0.547819398,6.2841341611,-0.3388756041,6.1605408772,4,1.802872841
859,TSE,TSE01,336,15,TS,0.578209281,5.4780921936,20.7558581034,10.324798584,358,0.1529369727,0.0240237564,5.1726212502,536,13,0.7125710845,64.6602007548,13.2210054398,0.5403503776,0.9031562805,13.9529776667,15.3083333333,4.8583333333,8.9055643082,6827.894482,89840.716868421,33,434.2105263158,5,0,5,3.2064857303,1.4442633823,1.4851153202,-0.4676923895,0.9623818391,0.6447356238,2.1707175424,0.1837413036,0.6317889819,0.5643499557,0.5051933921,0.7100429957,0.5502158658,0.554643401,0.6635120166,0.5160383036,0.0079618245,0.8685017903,0.8173991459,2.7080502011,-0.547819398,6.2841341611,-0.3388756041,6.0735295002,4,1.7899880887
860,TSE,TSE01,336,15,TS,0.578209281,5.4780921936,20.7558581034,10.324798584,358,0.1529369727,0.0240237564,5.1726212502,536,13,0.7125710845,64.6602007548,13.2210054398,0.5403503776,0.9031562805,13.9529776667,15.3083333333,4.8583333333,8.9055643082,8862.973154,116618.067815789,40,526.3157894737,4.9996163311,0.0195837106,5,3.2970817325,1.4979212767,1.4125475561,-0.4433476332,0.9623818391,0.6447356238,2.1707175424,0.1837413036,0.6757350163,0.6451610711,0.5796924373,0.654541803,0.2537422784,0.298925615,0.6635120166,0.3584514256,0.0079618245,0.9508916873,0.8054344439,2.7080502011,-0.547819398,6.2841341611,-0.3388756041,6.2659013928,4,2.0508540163
861,TNM,TNM01,337,8,TS,0.5897436142,4.1842803955,27.6883684794,9.9189758301,148,0.1468240172,0.0294371787,5.3657782873,598,18,0.7831057906,58.0717010498,14.0448300044,0.7837240696,0.9163980484,14.6644856686,17.2583333333,6.0916666667,9.9978046417,4850.81945,48508.1945,36,360,11.4459983407,0.6538681376,12,2.8151154354,1.5584383514,1.4632076629,-0.4703586837,1.8191584434,1.8249122263,2.6703620722,0.4764228753,0.512889494,0.5501226277,0.6450924272,0.6658348664,0.4409088817,0.2953588563,0.4949740374,0.3148220992,6.1001432553,0.8333543116,0.8081361657,2.0794415417,-0.5280673887,6.393590754,-0.2444874828,5.8861040315,4,1.8022912008
862,TNM,TNM01,337,8,TS,0.5897436142,4.1842803955,27.6883684794,9.9189758301,148,0.1468240172,0.0294371787,5.3657782873,598,18,0.7831057906,58.0717010498,14.0448300044,0.7837240696,0.9163980484,14.6644856686,17.2583333333,6.0916666667,9.9978046417,4796.049977,47960.49977,32,320,15.4939516129,0.6023841323,16,3.0307563723,1.7810558293,1.3114601973,-0.4789545577,2.8785500189,2.222081199,5.3248592818,0.4223087593,0.5950214274,0.473432415,0.4067532635,0.5596255498,0.1443318986,0.2159530704,0.2882362829,0.2364552333,9.4777260671,0.6312301844,0.744627677,2.0794415417,-0.5280673887,6.393590754,-0.2444874828,5.7683209958,4,1.790936209
863,TNM,TNM01,337,8,TS,0.5897436142,4.1842803955,27.6883684794,9.9189758301,148,0.1468240172,0.0294371787,5.3657782873,598,18,0.7831057906,58.0717010498,14.0448300044,0.7837240696,0.9163980484,14.6644856686,17.2583333333,6.0916666667,9.9978046417,4843.453221,48434.53221,42,420,11.5849287409,0.5552287103,12,2.9685077717,1.6712288464,1.2861262846,-0.4708449752,1.8191584434,1.8249122263,2.8756524966,0.4764228753,0.5986697513,0.5686989949,0.6840885238,0.6073079893,0.3089994278,0.2629525139,0.6266769617,0.2651315324,5.8035152069,0.8314167382,0.7748563419,2.0794415417,-0.5280673887,6.393590754,-0.2444874828,6.0402547113,4,1.8007714931
864,TNM,TNM01,338,16,TS,0.5860373378,4.9670166969,29.4294141134,7.8095703125,143,0.1613369659,0.0265956869,5.4549036026,596,18,0.7828083038,59.6608225505,13.7481810252,0.757412672,0.9481976628,14.5080293778,17.3,6.1333333333,9.3819990158,12929.995615,230892.778839286,35,625,4.9814744079,0.1348649521,5,3.0620792253,1.5431367471,0.3654183769,-0.4386050457,0.9416085399,1.8249122263,2.7590384126,0.2479345507,0.2427030735,0.391697225,0.5005979855,0.3837465027,0.0410928004,0,0.1574851833,0,0.0904759766,0.5220657506,0.6240694815,2.7725887222,-0.5343717751,6.3902406671,-0.2448674357,6.4377516497,4,2.6693647197
865,TNM,TNM01,338,16,TS,0.5860373378,4.9670166969,29.4294141134,7.8095703125,143,0.1613369659,0.0265956869,5.4549036026,596,18,0.7828083038,59.6608225505,13.7481810252,0.757412672,0.9481976628,14.5080293778,17.3,6.1333333333,9.3819990158,13698.613175,244618.092410714,31,553.5714285714,3.9677419355,0.176684696,4,3.1016347333,1.6152366544,0.4879457308,-0.4372362342,0.6715710517,1.8249122263,2.5537479882,0.0407792188,0.120682447,0.2176964406,0.6425162458,0.2449300331,0.0576161401,0,0.3402901712,0,1.2912712685,0.4912674833,0.7273152635,2.7725887222,-0.5343717751,6.3902406671,-0.2448674357,6.3163907927,4,2.7271094656
866,TNM,TNM01,338,16,TS,0.5860373378,4.9670166969,29.4294141134,7.8095703125,143,0.1613369659,0.0265956869,5.4549036026,596,18,0.7828083038,59.6608225505,13.7481810252,0.757412672,0.9481976628,14.5080293778,17.3,6.1333333333,9.3819990158,15854.347875,283113.354910714,34,607.1428571429,3.9893048128,0.1028630164,4,3.1307528589,1.6245354314,0.3228111008,-0.4596609815,0.5621189182,1.8249122263,2.7590384126,0.126314727,0.2396634931,0.3337206807,0.2536672741,0.1255105552,0,0.0481979107,0,0.0353680239,1.5319054322,0.8348551469,0.6234567679,2.7725887222,-0.5343717751,6.3902406671,-0.2448674357,6.4087641129,4,2.8732586426
867,TNM,TNM01,339,13,DS,0.5822660327,4.6464166641,30.9190584819,5.6086120605,144,0.1956108386,0.0308761584,5.5427618027,591,18,0.7800973058,53.1684315999,17.1778964996,0.4410454631,0.9575172663,14.592960786,17.2916666667,6.1166666667,8.4833621979,4410.225024,162140.625882353,45,1654.4117647059,7.2150389157,0.7236161527,8,3.2248510076,1.6542378165,0.6670118699,-0.494532882,0.8892620595,1.2992278707,2.8756524966,0.2569183842,0.5086544846,0.622474097,0.647787982,0.4456758993,0.0695806181,0.0953024205,0.5835291078,0.3521378551,2.3580777526,0.7381407257,0.8114518616,2.5649493575,-0.5408278348,6.3818160174,-0.2483366161,7.4112007955,4,2.5235146622
868,MDD,MDD05,340,7,NA,0.3051106036,1.645821929,39.9784393311,2.6880111694,118,0.0895307735,0.019577687,7.2806541125,400,25,0.4257199168,48.9048856099,7.9937477112,0.4396897852,1.192496419,17.3887179651,21.55,8.6833333333,9.1177549362,456.73,4349.8095238095,61,580.9523809524,1.9999189921,0.0090000739,2,2.5436527164,1.1270218363,-0.4709296088,0.0096944929,0.3001045925,0.1089848259,0.1567801644,0.0608207777,NA,NA,NA,NA,0,0,0,0,2.8284271247,0,0,1.9459101491,-1.1870809335,5.9914645471,-0.8539736212,6.364668793,1,-0.4757780925
869,MDD,MDD05,340,7,NA,0.3051106036,1.645821929,39.9784393311,2.6880111694,118,0.0895307735,0.019577687,7.2806541125,400,25,0.4257199168,48.9048856099,7.9937477112,0.4396897852,1.192496419,17.3887179651,21.55,8.6833333333,9.1177549362,466.76,4445.3333333333,134,1276.1904761905,1.9999999971,5.38612161677336E-05,2,2.4750332543,1.1519414154,-0.5067776792,-0.0042122888,0.3001045925,0.1089848259,0.1567801644,0.0608207777,NA,NA,NA,NA,1,1,1,1,2.8284271247,0,0,1.9459101491,-1.1870809335,5.9914645471,-0.8539736212,7.1516347288,1,-0.4540552923
870,MDD,MDD05,340,7,NA,0.3051106036,1.645821929,39.9784393311,2.6880111694,118,0.0895307735,0.019577687,7.2806541125,400,25,0.4257199168,48.9048856099,7.9937477112,0.4396897852,1.192496419,17.3887179651,21.55,8.6833333333,9.1177549362,520.48,4956.9523809524,86,819.0476190476,1.999999976,0.0001549891,2,2.4945124486,1.1448674263,-0.4966013894,-0.0002645327,0.3001045925,0.1089848259,0.1567801644,0.0608207777,NA,NA,NA,NA,1,1,1,1,2.8284271247,0,0,1.9459101491,-1.1870809335,5.9914645471,-0.8539736212,6.7081422251,1,-0.3451190365
871,MDD,MDD05,341,7,NA,0.3051106036,1.645821929,39.9784393311,2.6880111694,118,0.0895307735,0.019577687,7.2806541125,400,25,0.4257199168,48.9048856099,7.9937477112,0.4396897852,1.192496419,17.3887179651,21.55,8.6833333333,9.1177549362,359.7,11990,74,2466.6666666667,1.9999994233,0.0007593906,2,2.3918053772,1.1821661301,-0.5502574545,-0.0210796888,0.3001045925,0.1089848259,0.1567801644,0.0608207777,NA,NA,NA,NA,1,1,1,1,2.8284271247,0,0,1.9459101491,-1.1870809335,5.9914645471,-0.8539736212,7.8106229905,1,0.53816282
872,MDD,MDD05,341,7,NA,0.3051106036,1.645821929,39.9784393311,2.6880111694,118,0.0895307735,0.019577687,7.2806541125,400,25,0.4257199168,48.9048856099,7.9937477112,0.4396897852,1.192496419,17.3887179651,21.55,8.6833333333,9.1177549362,317.71,10590.3333333333,41,1366.6666666667,1.9967413844,0.0569912011,2,2.3318635898,1.2039343584,-0.5815721478,-0.0332278073,0.3001045925,0.1089848259,0.1567801644,0.0608207777,NA,NA,NA,NA,0,0,0,0,2.8284271247,0,0,1.9459101491,-1.1870809335,5.9914645471,-0.8539736212,7.220129964,1,0.4140314863
873,MDD,MDD05,341,7,NA,0.3051106036,1.645821929,39.9784393311,2.6880111694,118,0.0895307735,0.019577687,7.2806541125,400,25,0.4257199168,48.9048856099,7.9937477112,0.4396897852,1.192496419,17.3887179651,21.55,8.6833333333,9.1177549362,351.56,11718.6666666667,53,1766.6666666667,1.9999949319,0.0022512337,2,2.3705333026,1.1898912147,-0.5613703779,-0.0253907995,0.3001045925,0.1089848259,0.1567801644,0.0608207777,NA,NA,NA,NA,0,0,0,0,2.8284271247,0,0,1.9459101491,-1.1870809335,5.9914645471,-0.8539736212,7.4768498109,1,0.515272863
874,MDD,MDD05,341,7,NA,0.3051106036,1.645821929,39.9784393311,2.6880111694,118,0.0895307735,0.019577687,7.2806541125,400,25,0.4257199168,48.9048856099,7.9937477112,0.4396897852,1.192496419,17.3887179651,21.55,8.6833333333,9.1177549362,311.06,10368.6666666667,48,1600,1.9999999556,0.0002107375,2,2.3838634201,1.1850503006,-0.5544064791,-0.0226892477,0.3001045925,0.1089848259,0.1567801644,0.0608207777,NA,NA,NA,NA,1,1,1,1,2.8284271247,0,0,1.9459101491,-1.1870809335,5.9914645471,-0.8539736212,7.3777589082,1,0.3928782889
875,TSE,TSE01,342,16,TS,0.522560358,4.3281712532,23.3955008189,101.6358413696,151,0.1756989434,0.0282856257,5.5963840485,498,15,0.7170727849,63.8212763468,12.2856079737,8.5642728806,0.8626928329,14.2302687663,16.2,5.8,7.5015478134,1725.236147,33828.159745098,35,686.2745098039,8.6789503191,0.5142209847,9,2.7815775014,1.7703613012,1.68704042,-0.3958181929,1.2388890153,1.6972782367,3.6113518541,0.452910721,0.7727896179,0.2718979674,0.4746433567,0.5627031818,0.7100984231,0.728260304,0.328727906,0.3476708646,1.7724074215,0.5512218515,0.6561705093,2.7725887222,-0.649014784,6.210600077,-0.3325779304,6.5312777077,4,0.7487048619
876,TSE,TSE01,342,16,TS,0.522560358,4.3281712532,23.3955008189,101.6358413696,151,0.1756989434,0.0282856257,5.5963840485,498,15,0.7170727849,63.8212763468,12.2856079737,8.5642728806,0.8626928329,14.2302687663,16.2,5.8,7.5015478134,2358.36061,46242.3649019608,39,764.7058823529,7.5652697232,0.9730073585,9,2.306480532,1.3083248528,1.3949784343,-0.3289694328,1.9459101491,1.3361395623,3.0574195929,0.4764228753,0.621528533,0.5683137994,0.5170707749,0.4970271371,0,0,0,0,1.1339761324,0.7698507585,0.7837411983,2.7725887222,-0.649014784,6.210600077,-0.3325779304,6.6394912924,4,1.0613076449
877,TSE,TSE01,342,16,TS,0.522560358,4.3281712532,23.3955008189,101.6358413696,151,0.1756989434,0.0282856257,5.5963840485,498,15,0.7170727849,63.8212763468,12.2856079737,8.5642728806,0.8626928329,14.2302687663,16.2,5.8,7.5015478134,1977.771627,38779.8358235294,89,1745.0980392157,8.1557935524,1.411118161,13,2.4718134052,1.4663339544,1.4825994739,-0.3326646306,1.9878743482,1.8249122263,3.4260319658,0.3224046704,0.6654755342,0.3036692337,0.610741875,0.5081018273,0.0606818977,0.1250497475,0,0.4575289237,4.3624042117,0.709839771,0.9329500673,2.7725887222,-0.649014784,6.210600077,-0.3325779304,7.464566016,4,0.885311694
878,TSE,TSE01,343,6,TS,0.5991379023,5.8249635696,24.2365932465,11.7410888672,369,0.1822439258,0.0197354537,5.2505311966,556,13,0.7526569366,54.7909978231,14.3703972499,1.2841491699,0.888002038,14.4618788378,15.5833333333,5.2166666667,8.2149238586,487.406898,11716.5119711538,35,841.3461538462,1.8571428571,0.3499271061,2,3.6838945272,1.7104297781,2.0430955165,-0.4139431356,0.1744724419,0.8248216059,0.6277574758,0.1330824003,NA,NA,NA,NA,0,0,0,0,2.8284271247,0,0,1.7917594692,-0.5122634866,6.3207682943,-0.2841457504,6.7350031732,4,0.6692396572
879,TSE,TSE01,343,6,TS,0.5991379023,5.8249635696,24.2365932465,11.7410888672,369,0.1822439258,0.0197354537,5.2505311966,556,13,0.7526569366,54.7909978231,14.3703972499,1.2841491699,0.888002038,14.4618788378,15.5833333333,5.2166666667,8.2149238586,1372.442081,32991.3961778846,30,721.1538461538,3,0,3,3.0894422436,1.6960707653,0.1849391134,-0.4231352571,0.5186747387,1.1029538906,1.4888289627,0.1551621582,0.521622884,0.1002756239,0.2401204056,0.3464157889,0.3109234662,0.3420910072,0.1674101081,0.0721732246,1.5694270926,0.3346746332,0.6476897745,1.7917594692,-0.5122634866,6.3207682943,-0.2841457504,6.5808524934,4,1.7044873364
880,TSE,TSE01,343,6,TS,0.5991379023,5.8249635696,24.2365932465,11.7410888672,369,0.1822439258,0.0197354537,5.2505311966,556,13,0.7526569366,54.7909978231,14.3703972499,1.2841491699,0.888002038,14.4618788378,15.5833333333,5.2166666667,8.2149238586,1313.717683,31579.7519951923,38,913.4615384615,2,0,2,3.6380701095,1.7390903299,0.3962686164,-0.4295752002,0.6770610428,0.4649499403,0.6358998963,0.014425993,NA,NA,NA,NA,1,1,1,1,2.8284271247,0,0,1.7917594692,-0.5122634866,6.3207682943,-0.2841457504,6.8172412714,4,1.6607566863
881,TSE,TSE01,344,9,TS,0.6043716073,5.7163286209,25.1119130452,18.0709228516,407,0.1752073442,0.0261701581,5.2599101067,553,12,0.7842580676,58.7855758667,12.9909671148,2.7391238213,0.8444377184,14.4844545891,15.175,4.9,7.5094485283,2073.561635,32603.1703616352,32,503.1446540881,9.8084677419,0.4085883336,10,3.2630357411,1.8743880523,1.1198965221,-0.4625837746,1.8191584434,1.6488591071,2.5537479882,0.4223087593,0.5716784826,0.4300333874,0.6644310564,0.500372434,0.4608335208,0.2011029518,0.606109385,0.0578876161,3.9998984044,0.6519508676,0.6728634742,2.1972245773,-0.5035660264,6.3153580015,-0.2430171449,6.2208777114,4,1.2871849567
